,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG
3082,200771,"Rodriguez, Sergio",0,2006,2009,sergio_rodriguez,0,,,,,Y
3083,691,"Roe, Lou",0,1995,1996,HISTADD_lou_roe,0,,,,,Y
3084,435,"Rogers, Carlos",0,1994,2001,HISTADD_carlos_rogers,0,,,,,Y
3085,78007,"Rogers, Johnny",0,1986,1987,HISTADD_johnny_rogers,0,,,,,Y
3086,78008,"Rogers, Marshall",0,1976,1976,HISTADD_marshall_rogers,0,,,,,Y
3087,915,"Rogers, Rodney",0,1993,2004,rodney_rogers,0,,,,,Y
3088,964,"Rogers, Roy",0,1996,1999,,0,,,,,Y
3089,78010,"Roges, Al",0,1953,1954,HISTADD_al_roges,0,,,,,Y
3090,78011,"Rohloff, Ken",0,1963,1963,HISTADD_ken_rohloff,0,,,,,Y
3091,202375,"Rolle, Magnum",0,2010,2010,magnum_rolle,0,,,,,Y
3092,78012,"Rollins, Kenny",0,1948,1952,HISTADD_kenny_rollins,0,,,,,Y
3093,78013,"Rollins, Phil",0,1958,1960,HISTADD_phil_rollins,0,,,,,Y
3094,78014,"Rollins, Tree",0,1977,1994,HISTADD_tree_rollins,0,,,,,Y
3095,78015,"Romar, Lorenzo",0,1980,1984,HISTADD_lorenzo_romar,0,,,,,Y
3096,200765,"Rondo, Rajon",1,2006,2015,rajon_rondo,1610612758,Sacramento,Kings,SAC,kings,Y
3097,399,"Rooks, Sean",0,1992,2003,sean_rooks,0,,,,,Y
3098,201565,"Rose, Derrick",1,2008,2015,derrick_rose,1610612741,Chicago,Bulls,CHI,bulls,Y
3099,147,"Rose, Jalen",0,1994,2006,jalen_rose,0,,,,,Y
3100,990,"Rose, Malik",0,1996,2008,malik_rose,0,,,,,Y
3101,78016,"Rose, Robert",0,1988,1988,HISTADD_bob_rose,0,,,,,Y
3102,78017,"Rosenberg, Alexander",0,1946,1946,HISTADD_petey_rosenberg,0,,,,,Y
3103,78018,"Rosenbluth, Lennie",0,1957,1958,HISTADD_lennie_rosenbluth,0,,,,,Y
3104,78019,"Rosenstein, Hank",0,1946,1946,HISTADD_hank_rosenstein,0,,,,,Y
3105,78020,"Rosenthal, Dick",0,1954,1956,HISTADD_dick_rosenthal,0,,,,,Y
3106,2624,"Ross, Quinton",0,2004,2010,quinton_ross,0,,,,,Y
3107,203082,"Ross, Terrence",1,2012,2015,terrence_ross,1610612761,Toronto,Raptors,TOR,raptors,Y
3108,78021,"Roth, Doug",0,1989,1989,HISTADD_doug_roth,0,,,,,Y
3109,78022,"Roth, Scott",0,1987,1989,HISTADD_scott_roth,0,,,,,Y
3110,78023,"Rothenberg, Irv",0,1946,1948,HISTADD_irv_rothenberg,0,,,,,Y
3111,78024,"Rottner, Mickey",0,1946,1947,HISTADD_mickey_rottner,0,,,,,Y
3112,78025,"Roundfield, Dan",0,1976,1986,HISTADD_dan_roundfield,0,,,,,Y
3113,78026,"Roux, Giff",0,1946,1948,HISTADD_giff_roux,0,,,,,Y
3114,78027,"Rowan, Ron",0,1986,1986,HISTADD_ron_rowan,0,,,,,Y
3115,78028,"Rowe, Curtis",0,1971,1978,HISTADD_curtis_rowe,0,,,,,Y
3116,78029,"Rowinski, Jim",0,1988,1989,HISTADD_jim_rowinski,0,,,,,Y
3117,78030,"Rowland, Derrick",0,1985,1985,HISTADD_derrick_rowland,0,,,,,Y
3118,78031,"Rowsom, Brian",0,1987,1989,HISTADD_brian_rowsom,0,,,,,Y
3119,200750,"Roy, Brandon",0,2006,2012,brandon_roy,0,,,,,Y
3120,140,"Royal, Donald",0,1989,1997,HISTADD_donald_royal,0,,,,,Y
3121,78033,"Royer, Bob",0,1949,1949,HISTADD_bob_royer,0,,,,,Y
3122,32,"Rozier, Clifford",0,1994,1997,HISTADD_clifford_rozier,0,,,,,Y
3123,1626179,"Rozier, Terry",1,2015,2015,terry_rozier,1610612738,Boston,Celtics,BOS,celtics,Y
3124,201937,"Rubio, Ricky",1,2011,2015,ricky_rubio,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y
3125,2462,"Rucker, Guy",0,2002,2002,guy_rucker,0,,,,,Y
3126,78035,"Rudd, Delaney",0,1989,1992,HISTADD_delaney_rudd,0,,,,,Y
3127,78036,"Rudd, John",0,1978,1978,HISTADD_john_rudd,0,,,,,Y
3128,204014,"Rudez, Damjan",1,2014,2015,damjan_rudez,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y
3129,78037,"Rudometkin, John",0,1962,1964,HISTADD_rudo_rudometkin,0,,,,,Y
3130,1913,"Ruffin, Michael",0,1999,2008,michael_ruffin,0,,,,,Y
3131,460,"Ruffin, Trevor",0,1994,1995,HISTADD_trevor_ruffin,0,,,,,Y
3132,78039,"Ruffner, Paul",0,1970,1974,HISTADD_paul_ruffner,0,,,,,Y
3133,78040,"Ruklick, Joe",0,1959,1961,HISTADD_joe_ruklick,0,,,,,Y
3134,78041,"Ruland, Jeff",0,1981,1992,HISTADD_jeff_ruland,0,,,,,Y
3135,78042,"Rule, Bob",0,1967,1974,HISTADD_golden_rule,0,,,,,Y
3136,78043,"Rullo, Jerry",0,1946,1949,HISTADD_jerry_rullo,0,,,,,Y
3137,474,"Rusconi, Stefano",0,1995,1995,HISTADD_stefano_rusconi,0,,,,,Y
3138,201575,"Rush, Brandon",1,2008,2015,brandon_rush,1610612744,Golden State,Warriors,GSW,warriors,Y
3139,2416,"Rush, Kareem",0,2002,2009,kareem_rush,0,,,,,Y
3140,78049,"Russell, Bill",0,1956,1968,HISTADD_bill_russell,0,,,,,Y
3141,935,"Russell, Bryon",0,1993,2005,bryon_russell,0,,,,,Y
3142,78047,"Russell, Campy",0,1974,1984,HISTADD_campy_russell,0,,,,,Y
3143,78045,"Russell, Cazzie",0,1966,1977,HISTADD_cazzie_russell,0,,,,,Y
3144,1626156,"Russell, D'Angelo",1,2015,2015,dangelo_russell,1610612747,Los Angeles,Lakers,LAL,lakers,Y
3145,78046,"Russell, Frank",0,1972,1972,HISTADD_frank_russell,0,,,,,Y
3146,78048,"Russell, Walker",0,1982,1987,HISTADD_walker_russell,0,,,,,Y
3147,201041,"Russell, Walker",0,2011,2011,walker_russell,0,,,,,Y
3148,717,"Sabonis, Arvydas",0,1995,2002,arvydas_sabonis,0,,,,,Y
3149,203135,"Sacre, Robert",1,2012,2015,robert_sacre,1610612747,Los Angeles,Lakers,LAL,lakers,Y
3150,78050,"Sadowski, Ed",0,1946,1949,HISTADD_ed_sadowski,0,,,,,Y
3151,78051,"Sailors, Kenny",0,1946,1950,HISTADD_kenny_sailors,0,,,,,Y
3152,927,"Salley, John",0,1986,1999,HISTADD_john_salley,0,,,,,Y
3153,2422,"Salmons, John",0,2002,2014,john_salmons,0,,,,,Y
3154,1089,"Salvadori, Kevin",0,1996,1997,HISTADD_kevin_salvadori,0,,,,,Y
3155,2066,"Samake, Soumaila",0,2000,2002,soumaila_samake,0,,,,,Y
3156,200798,"Samb, Cheikh",0,2007,2008,cheikh_samb,0,,,,,Y
3157,203960,"Sampson, JaKarr",1,2014,2015,jakarr_sampson,1610612755,Philadelphia,76ers,PHI,sixers,Y
3158,2441,"Sampson, Jamal",0,2002,2006,jamal_sampson,0,,,,,Y
3159,78055,"Sampson, Ralph",0,1983,1991,HISTADD_ralph_sampson,0,,,,,Y
3160,202396,"Samuels, Samardo",0,2010,2012,samardo_samuels,0,,,,,Y
3161,2143,"Sanchez, Juan",0,2000,2002,HISTADD_pepe_sanchez,0,,,,,Y
3162,78057,"Sanders, Frankie",0,1978,1980,HISTADD_frankiej_sanders,0,,,,,Y
3163,1874,"Sanders, Jeff",0,1989,1992,HISTADD_jeff_sanders,0,,,,,Y
3164,202336,"Sanders, Larry",0,2010,2014,larry_sanders,0,,,,,Y
3165,2684,"Sanders, Melvin",0,2005,2005,melvin_sanders,0,,,,,Y
3166,78059,"Sanders, Mike",0,1982,1992,HISTADD_mike_sanders,0,,,,,Y
3167,78060,"Sanders, Thomas",0,1960,1972,HISTADD_satch_sanders,0,,,,,Y
3168,2091,"Santiago, Daniel",0,2000,2004,daniel_santiago,0,,,,,Y
3169,78061,"Santini, Bob",0,1955,1955,HISTADD_bob_santini,0,,,,,Y
3170,78062,"Sappleton, Wayne",0,1984,1984,HISTADD_wayne_sappleton,0,,,,,Y
3171,987,"Sasser, Jason",0,1996,2002,jason_sasser,0,,,,,Y
3172,2219,"Sasser, Jeryl",0,2001,2002,jeryl_sasser,0,,,,,Y
3173,2261,"Satterfield, Kenny",0,2001,2002,kenny_satterfield,0,,,,,Y
3174,78063,"Saul, Frank",0,1949,1954,HISTADD_pep_saul,0,,,,,Y
3175,78064,"Sauldsberry, Woody",0,1957,1965,HISTADD_woody_sauldsberry,0,,,,,Y
3176,78065,"Saunders, Fred",0,1974,1977,HISTADD_fred_saunders,0,,,,,Y
3177,78066,"Savage, Don",0,1951,1956,HISTADD_don_savage,0,,,,,Y
3178,2453,"Savovic, Predrag",0,2002,2002,predrag_savovic,0,,,,,Y
3179,78067,"Sawyer, Alan",0,1950,1950,HISTADD_alan_sawyer,0,,,,,Y
3180,2243,"Scalabrine, Brian",0,2001,2011,brian_scalabrine,0,,,,,Y
3181,2637,"Scales, Alex",0,2005,2005,alex_scales,0,,,,,Y
3182,78068,"Scales, Dewayne",0,1980,1983,HISTADD_dewayne_scales,0,,,,,Y
3183,78069,"Schade, Frank",0,1972,1972,HISTADD_frank_schade,0,,,,,Y
3184,78070,"Schadler, Ben",0,1947,1947,HISTADD_ben_schadler,0,,,,,Y
3185,78071,"Schaefer, Herm",0,1948,1949,HISTADD_herm_schaefer,0,,,,,Y
3186,78072,"Schafer, Bob",0,1955,1955,HISTADD_bob_schafer,0,,,,,Y
3187,78073,"Scharnus, Ben",0,1946,1948,HISTADD_whitey_scharnus,0,,,,,Y
3188,78074,"Schatzman, Marv",0,1949,1949,HISTADD_marv_schatzman,0,,,,,Y
3189,78075,"Schaus, Fred",0,1949,1953,HISTADD_fred_schaus,0,,,,,Y
3190,7,"Schayes, Dan",0,1981,1998,HISTADD_danny_schayes,0,,,,,Y
3191,78076,"Schayes, Dolph",0,1949,1963,HISTADD_dolph_schayes,0,,,,,Y
3192,78078,"Schectman, Ossie",0,1946,1946,HISTADD_ossie_schectman,0,,,,,Y
3193,88,"Scheffler, Steve",0,1990,1996,HISTADD_steve_scheffler,0,,,,,Y
3194,78080,"Scheffler, Tom",0,1984,1984,HISTADD_tom_scheffler,0,,,,,Y
3195,78081,"Schellhase, Dave",0,1966,1967,HISTADD_dave_schellhase,0,,,,,Y
3196,101195,"Schenscher, Luke",0,2005,2006,luke_schenscher,0,,,,,Y
3197,78082,"Scherer, Herb",0,1950,1951,HISTADD_herb_scherer,0,,,,,Y
3198,368,"Schintzius, Dwayne",0,1990,1998,HISTADD_dwayne_schintzius,0,,,,,Y
3199,78084,"Schlueter, Dale",0,1968,1977,HISTADD_dale_schlueter,0,,,,,Y
3200,78085,"Schnellbacher, Otto",0,1948,1948,HISTADD_theclaw_schnellbacher,0,,,,,Y
3201,78086,"Schnittker, Dick",0,1950,1957,HISTADD_dick_schnittker,0,,,,,Y
3202,78087,"Schoene, Russ",0,1982,1988,HISTADD_russ_schoene,0,,,,,Y
3203,78088,"Scholz, Dave",0,1969,1969,HISTADD_dave_scholz,0,,,,,Y
3204,78089,"Schoon, Milt",0,1946,1949,HISTADD_milt_schoon,0,,,,,Y
3205,96,"Schrempf, Detlef",0,1985,2000,HISTADD_detlef_schrempf,0,,,,,Y
3206,203471,"Schroder, Dennis",1,2013,2015,dennis_schroder,1610612737,Atlanta,Hawks,ATL,hawks,Y
3207,78091,"Schultz, Howie",0,1949,1952,HISTADD_stretch_schultz,0,,,,,Y
3208,78092,"Schulz, Dick",0,1946,1949,HISTADD_dick_schulz,0,,,,,Y
3209,78093,"Schweitz, John",0,1984,1986,HISTADD_john_schweitz,0,,,,,Y
3210,2449,"Scola, Luis",1,2007,2015,luis_scola,1610612761,Toronto,Raptors,TOR,raptors,Y
3211,78094,"Scolari, Freddie",0,1946,1954,HISTADD_freddie_scolari,0,,,,,Y
3212,78095,"Scott, Alvin",0,1977,1984,HISTADD_alvin_scott,0,,,,,Y
3213,1064,"Scott, Brent",0,1996,1996,HISTADD_brent_scott,0,,,,,Y
3214,2,"Scott, Byron",0,1983,1996,byron_scott,0,,,,,Y
3215,78097,"Scott, Charlie",0,1971,1979,HISTADD_charlie_scott,0,,,,,Y
3216,192,"Scott, Dennis",0,1990,1999,HISTADD_dennis_scott,0,,,,,Y
3217,1109,"Scott, James",0,1996,1996,james_scott,0,,,,,Y
3218,203118,"Scott, Mike",1,2012,2015,mike_scott,1610612737,Atlanta,Hawks,ATL,hawks,Y
3219,78100,"Scott, Ray",0,1961,1969,HISTADD_ray_scott,0,,,,,Y
3220,1035,"Scott, Shawnelle",0,1996,2001,HISTADD_shawnelle_scott,0,,,,,Y
3221,78102,"Scurry, Carey",0,1985,1987,HISTADD_carey_scurry,0,,,,,Y
3222,78103,"Seals, Bruce",0,1975,1977,HISTADD_bruce_seals,0,,,,,Y
3223,1578,"Seals, Shea",0,1997,1997,shea_seals,0,,,,,Y
3224,907,"Sealy, Malik",0,1992,1999,HISTADD_malik_sealy,0,,,,,Y
3225,78105,"Searcy, Ed",0,1975,1975,HISTADD_ed_searcy,0,,,,,Y
3226,78106,"Sears, Ken",0,1955,1963,HISTADD_ken_sears,0,,,,,Y
3227,78107,"See, Wayne",0,1949,1949,HISTADD_wayne_see,0,,,,,Y
3228,200757,"Sefolosha, Thabo",1,2006,2015,thabo_sefolosha,1610612737,Atlanta,Hawks,ATL,hawks,Y
3229,938,"Seikaly, Rony",0,1988,1998,HISTADD_rony_seikaly,0,,,,,Y
3230,78109,"Selbo, Glen",0,1949,1949,HISTADD_glen_selbo,0,,,,,Y
3231,202729,"Selby, Josh",0,2011,2012,josh_selby,0,,,,,Y
3232,78110,"Sellers, Brad",0,1986,1992,HISTADD_brad_sellers,0,,,,,Y
3233,78111,"Sellers, Phil",0,1976,1976,HISTADD_phil_sellers,0,,,,,Y
3234,78112,"Seltz, Rollie",0,1949,1949,HISTADD_rollie_seltz,0,,,,,Y
3235,78113,"Selvy, Frank",0,1954,1963,HISTADD_frank_selvy,0,,,,,Y
3236,78114,"Seminoff, Jim",0,1946,1949,HISTADD_jim_seminoff,0,,,,,Y
3237,200754,"Sene, Mouhamed",0,2006,2008,mouhamed_sene,0,,,,,Y
3238,78115,"Senesky, George",0,1946,1953,HISTADD_george_senesky,0,,,,,Y
3239,202338,"Seraphin, Kevin",1,2010,2015,kevin_seraphin,1610612752,New York,Knicks,NYK,knicks,Y
3240,1738,"Sesay, Ansu",0,2001,2004,ansu_sesay,0,,,,,Y
3241,201196,"Sessions, Ramon",1,2007,2015,ramon_sessions,1610612764,Washington,Wizards,WAS,wizards,Y
3242,2775,"Seung-Jin, Ha",0,2004,2005,ha_seung-jin,0,,,,,Y
3243,78116,"Sewell, Tom",0,1984,1984,HISTADD_tom_sewell,0,,,,,Y
3244,78117,"Seymour, Paul",0,1947,1959,HISTADD_paul_seymour,0,,,,,Y
3245,78118,"Shaback, Nick",0,1946,1946,HISTADD_nick_shaback,0,,,,,Y
3246,1593,"Shackleford, Charles",0,1988,1998,HISTADD_charles_shackleford,0,,,,,Y
3247,78120,"Shaeffer, Carl",0,1949,1950,HISTADD_carl_shaeffer,0,,,,,Y
3248,78121,"Shaffer, Lee",0,1961,1963,HISTADD_lee_shaffer,0,,,,,Y
3249,201203,"Shakur, Mustafa",0,2009,2013,mustafa_shakur,0,,,,,Y
3250,1539,"Shammgod, God",0,1997,1997,HISTADD_god_shammgod,0,,,,,Y
3251,78123,"Shannon, Earl",0,1946,1948,HISTADD_earl_shannon,0,,,,,Y
3252,78124,"Shannon, Howie",0,1948,1949,HISTADD_howie_shannon,0,,,,,Y
3253,78125,"Share, Charlie",0,1951,1959,HISTADD_charlie_share,0,,,,,Y
3254,78126,"Sharman, Bill",0,1950,1960,HISTADD_bill_sharman,0,,,,,Y
3255,201594,"Sharpe, Walter",0,2008,2008,walter_sharpe,0,,,,,Y
3256,1117,"Shasky, John",0,1988,1990,HISTADD_john_shasky,0,,,,,Y
3257,78128,"Shavlik, Ron",0,1956,1957,HISTADD_ron_shavlik,0,,,,,Y
3258,216,"Shaw, Brian",0,1988,2002,brian_shaw,0,,,,,Y
3259,1745,"Shaw, Casey",0,1998,2002,HISTADD_casey_shaw,0,,,,,Y
3260,78130,"Shea, Bob",0,1946,1946,HISTADD_bob_shea,0,,,,,Y
3261,78131,"Sheffield, Fred",0,1946,1946,HISTADD_fred_sheffield,0,,,,,Y
3262,78132,"Shelton, Craig",0,1980,1981,HISTADD_craig_shelton,0,,,,,Y
3263,78133,"Shelton, Lonnie",0,1976,1985,HISTADD_lonnie_shelton,0,,,,,Y
3264,203129,"Shengelia, Tornike",0,2012,2013,tornike_shengelia,0,,,,,Y
3265,1852,"Sheppard, Jeff",0,1998,1998,jeff_sheppard,0,,,,,Y
3266,78135,"Sheppard, Steve",0,1977,1978,HISTADD_bear_sheppard,0,,,,,Y
3267,78136,"Sherod, Edmund",0,1982,1982,HISTADD_edmund_sherod,0,,,,,Y
3268,78653,"Shipp, Charlie",0,1949,1949,charlie_shipp,0,,,,,Y
3269,2321,"Shirley, Paul",0,2002,2004,paul_shirley,0,,,,,Y
3270,78138,"Short, Gene",0,1975,1975,HISTADD_gene_short,0,,,,,Y
3271,78139,"Short, Purvis",0,1978,1989,HISTADD_purvis_short,0,,,,,Y
3272,78140,"Shouse, Dexter",0,1989,1989,HISTADD_dexter_shouse,0,,,,,Y
3273,78141,"Shrider, Dick",0,1948,1948,HISTADD_dick_shrider,0,,,,,Y
3274,78142,"Shue, Gene",0,1954,1963,HISTADD_gene_shue,0,,,,,Y
3275,78143,"Shumate, John",0,1975,1980,HISTADD_john_shumate,0,,,,,Y
3276,202697,"Shumpert, Iman",1,2011,2015,iman_shumpert,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y
3277,203144,"Shved, Alexey",0,2012,2014,alexey_shved,0,,,,,Y
3278,78144,"Sibert, Sam",0,1972,1972,HISTADD_sam_sibert,0,,,,,Y
3279,78145,"Sibley, Mark",0,1973,1973,HISTADD_mark_sibley,0,,,,,Y
3280,78146,"Sichting, Jerry",0,1980,1989,HISTADD_jerry_sichting,0,,,,,Y
3281,78147,"Siegfried, Larry",0,1963,1971,HISTADD_larry_siegfried,0,,,,,Y
3282,78148,"Siewert, Ralph",0,1946,1946,HISTADD_sky_siewert,0,,,,,Y
3283,78149,"Sikma, Jack",0,1977,1990,HISTADD_jack_sikma,0,,,,,Y
3284,78150,"Silas, James",0,1976,1981,HISTADD_james_silas,0,,,,,Y
3285,78151,"Silas, Paul",0,1964,1979,HISTADD_paul_silas,0,,,,,Y
3286,202918,"Silas, Xavier",0,2011,2011,xavier_silas,0,,,,,Y
3287,202081,"Siler, Garret",0,2010,2010,garret_siler,0,,,,,Y
3288,78152,"Silliman, Mike",0,1970,1970,HISTADD_mike_silliman,0,,,,,Y
3289,101134,"Simien, Wayne",0,2005,2006,wayne_simien,0,,,,,Y
3290,2250,"Simmons, Bobby",0,2001,2011,bobby_simmons,0,,,,,Y
3291,200759,"Simmons, Cedric",0,2006,2008,cedric_simmons,0,,,,,Y
3292,78153,"Simmons, Connie",0,1946,1955,HISTADD_connie_simmons,0,,,,,Y
3293,78154,"Simmons, Johnny",0,1946,1946,HISTADD_johnny_simmons,0,,,,,Y
3294,203613,"Simmons, Jonathon",1,2015,2015,jonathon_simmons,1610612759,San Antonio,Spurs,SAS,spurs,Y
3295,1489,"Simmons, Lionel",0,1990,1996,lionel_simmons,0,,,,,Y
3296,1750,"Simon, Miles",0,1998,2002,HISTADD_miles_simon,0,,,,,Y
3297,54,"Simpkins, Dickey",0,1994,2001,HISTADD_dickey_simpkins,0,,,,,Y
3298,202067,"Simpson, Diamon",0,2011,2011,diamon_simpson,0,,,,,N
3299,78157,"Simpson, Ralph",0,1976,1979,HISTADD_ralph_simpson,0,,,,,Y
3300,1591,"Sims, Alvin",0,1998,1998,HISTADD_alvin_sims,0,,,,,Y
3301,78160,"Sims, Bob",0,1961,1961,HISTADD_bob_sims,0,,,,,Y
3302,201235,"Sims, Courtney",0,2007,2008,courtney_sims,0,,,,,Y
3303,78159,"Sims, Doug",0,1968,1968,HISTADD_doug_sims,0,,,,,Y
3304,203156,"Sims, Henry",0,2012,2014,henry_sims,0,,,,,Y
3305,78161,"Sims, Scott",0,1977,1977,HISTADD_scott_sims,0,,,,,Y
3306,202713,"Singler, Kyle",1,2012,2015,kyle_singler,1610612760,Oklahoma City,Thunder,OKC,thunder,Y
3307,201606,"Singletary, Sean",0,2008,2008,sean_singletary,0,,,,,Y
3308,202698,"Singleton, Chris",0,2011,2013,chris_singleton,0,,,,,Y
3309,101189,"Singleton, James",0,2005,2011,james_singleton,0,,,,,Y
3310,78162,"Singleton, Mckinley",0,1986,1986,HISTADD_mckinley_singleton,0,,,,,Y
3311,78163,"Sinicola, Zeke",0,1951,1953,HISTADD_zeke_sinicola,0,,,,,Y
3312,78164,"Sitton, Charlie",0,1984,1984,HISTADD_charlie_sitton,0,,,,,Y
3313,203491,"Siva, Peyton",0,2013,2013,peyton_siva,0,,,,,Y
3314,101,"Skiles, Scott",0,1986,1995,HISTADD_scott_skiles,0,,,,,Y
3315,78167,"Skinner, Al",0,1976,1979,HISTADD_al_skinner,0,,,,,Y
3316,1730,"Skinner, Brian",0,1998,2011,brian_skinner,0,,,,,Y
3317,78168,"Skinner, Talvin",0,1974,1975,HISTADD_tab_skinner,0,,,,,Y
3318,78169,"Skoog, Whitey",0,1951,1956,HISTADD_whitey_skoog,0,,,,,Y
3319,78170,"Slade, Jeff",0,1962,1962,HISTADD_jeff_slade,0,,,,,Y
3320,1073,"Slater, Reggie",0,1994,2002,reggie_slater,0,,,,,Y
3321,78171,"Slaughter, Jim",0,1951,1951,HISTADD_jim_slaughter,0,,,,,Y
3322,78172,"Slaughter, Jose",0,1982,1982,HISTADD_jose_slaughter,0,,,,,Y
3323,2447,"Slay, Tamar",0,2002,2004,tamar_slay,0,,,,,Y
3324,202388,"Sloan, Donald",1,2011,2015,donald_sloan,1610612751,Brooklyn,Nets,BKN,nets,Y
3325,78173,"Sloan, Jerry",0,1965,1975,HISTADD_jerry_sloan,0,,,,,Y
3326,101166,"Slokar, Uros",0,2006,2006,uros_slokar,0,,,,,Y
3327,78174,"Sluby, Tom",0,1984,1984,HISTADD_tom_sluby,0,,,,,Y
3328,78175,"Smart, Keith",0,1988,1988,HISTADD_keith_smart,0,,,,,Y
3329,203935,"Smart, Marcus",1,2014,2015,marcus_smart,1610612738,Boston,Celtics,BOS,celtics,Y
3330,78176,"Smawley, Belus",0,1946,1951,HISTADD_belus_smawley,0,,,,,Y
3331,78177,"Smiley, Jack",0,1948,1949,HISTADD_smiles_smiley,0,,,,,Y
3332,78178,"Smith, Adrian",0,1961,1970,HISTADD_odie_smith,0,,,,,Y
3333,78207,"Smith, Bill",0,1971,1972,HISTADD_bill_smith,0,,,,,Y
3334,78209,"Smith, Bill",0,1961,1961,HISTADD_bill_f_smith,0,,,,,Y
3335,78202,"Smith, Bingo",0,1969,1979,HISTADD_bingo_smith,0,,,,,Y
3336,78203,"Smith, Bobby",0,1959,1961,HISTADD_bobby_smith,0,,,,,Y
3337,293,"Smith, Charles",0,1988,1996,charles_d_smith,0,,,,,Y
3338,1520,"Smith, Charles",0,1997,2005,charles_smith,0,,,,,Y
3339,78179,"Smith, Charles",0,1989,1995,HISTADD_charles_e_smith,0,,,,,Y
3340,1814,"Smith, Chris",0,1992,1994,HISTADD_chris_smith,0,,,,,Y
3341,203147,"Smith, Chris",0,2013,2013,chris_smith,0,,,,,Y
3342,78181,"Smith, Clinton",0,1986,1990,HISTADD_clinton_smith,0,,,,,Y
3343,200783,"Smith, Craig",0,2006,2011,craig_smith,0,,,,,Y
3344,78182,"Smith, Deb",0,1946,1946,HISTADD_deb_smith,0,,,,,Y
3345,78183,"Smith, Derek",0,1982,1990,HISTADD_derek_smith,0,,,,,Y
3346,78184,"Smith, Don",0,1974,1974,HISTADD_don_smith,0,,,,,Y
3347,78185,"Smith, Donald",0,1948,1948,HISTADD_des_smith,0,,,,,Y
3348,2764,"Smith, Donta",0,2004,2005,donta_smith,0,,,,,Y
3349,475,"Smith, Doug",0,1991,1995,HISTADD_doug_smith,0,,,,,Y
3350,78187,"Smith, Ed",0,1953,1953,HISTADD_ed_smith,0,,,,,Y
3351,78188,"Smith, Elmore",0,1971,1978,HISTADD_elmore_smith,0,,,,,Y
3352,78189,"Smith, Garfield",0,1970,1971,HISTADD_garfield_smith,0,,,,,Y
3353,78190,"Smith, Greg",0,1968,1975,HISTADD_greg_smith,0,,,,,Y
3354,202962,"Smith, Greg",0,2011,2014,greg_smith,0,,,,,Y
3355,202397,"Smith, Ish",1,2010,2015,ish_smith,1610612755,Philadelphia,76ers,PHI,sixers,Y
3356,2747,"Smith, J.R.",1,2004,2015,jr_smith,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y
3357,2074,"Smith, Jabari",0,2000,2004,jabari_smith,0,,,,,Y
3358,201160,"Smith, Jason",1,2007,2015,jason_smith,1610612753,Orlando,Magic,ORL,magic,Y
3359,202536,"Smith, Jerry",0,2011,2011,jerry_smith,0,,,,,Y
3360,78191,"Smith, Jim",0,1981,1982,HISTADD_jim_smith,0,,,,,Y
3361,693,"Smith, Joe",0,1995,2010,joe_smith,0,,,,,Y
3362,2746,"Smith, Josh",1,2004,2015,josh_smith,1610612746,Los Angeles,Clippers,LAC,clippers,Y
3363,78192,"Smith, Keith",0,1986,1986,HISTADD_keith_smith,0,,,,,Y
3364,181,"Smith, Kenny",0,1987,1996,HISTADD_kenny_smith,0,,,,,Y
3365,78194,"Smith, Labradford",0,1991,1993,HISTADD_labradford_smith,0,,,,,Y
3366,78195,"Smith, Larry",0,1980,1992,HISTADD_larry_smith,0,,,,,Y
3367,1910,"Smith, Leon",0,2001,2003,leon_smith,0,,,,,Y
3368,63,"Smith, Michael",0,1994,2000,michael_smith,0,,,,,Y
3369,78197,"Smith, Michael",0,1989,1994,HISTADD_michael_smith,0,,,,,Y
3370,2065,"Smith, Mike",0,2000,2000,mike_smith,0,,,,,Y
3371,202701,"Smith, Nolan",0,2011,2012,nolan_smith,0,,,,,Y
3372,78198,"Smith, Otis",0,1986,1991,HISTADD_otis_smith,0,,,,,Y
3373,78199,"Smith, Phil",0,1974,1982,HISTADD_phil_smith,0,,,,,Y
3374,78200,"Smith, Randy",0,1971,1982,HISTADD_randy_smith,0,,,,,Y
3375,78201,"Smith, Reggie",0,1992,1993,HISTADD_reggie_smith,0,,,,,Y
3376,78204,"Smith, Robert",0,1977,1984,HISTADD_robert_smith,0,,,,,Y
3377,203893,"Smith, Russ",0,2014,2015,russ_smith,0,,,,,Y
3378,78205,"Smith, Sammy",0,1978,1979,HISTADD_sam_smith,0,,,,,Y
3379,120,"Smith, Steven",0,1991,2004,steve_smith,0,,,,,Y
3380,200848,"Smith, Steven",0,2006,2006,steven_smith,0,,,,,Y
3381,1478,"Smith, Stevin",0,1996,1996,stevin_smith,0,,,,,Y
3382,2604,"Smith, Theron",0,2003,2004,theron_smith,0,,,,,Y
3383,380,"Smith, Tony",0,1990,2000,tony_smith,0,,,,,Y
3384,78208,"Smith, Willie",0,1976,1979,HISTADD_willie_smith,0,,,,,Y
